,image_path,image_name,subject_name,mask_path
4897,train/42_21.tif,21,42,train/42_21_mask.tif
8792,train/43_21.tif,21,43,train/43_21_mask.tif
5722,train/44_21.tif,21,44,train/44_21_mask.tif
8827,train/45_21.tif,21,45,train/45_21_mask.tif
5111,train/46_21.tif,21,46,train/46_21_mask.tif
5586,train/47_21.tif,21,47,train/47_21_mask.tif
8880,train/5_21.tif,21,5,train/5_21_mask.tif
5116,train/6_21.tif,21,6,train/6_21_mask.tif
8453,train/7_21.tif,21,7,train/7_21_mask.tif
659,train/8_21.tif,21,8,train/8_21_mask.tif
9635,train/9_21.tif,21,9,train/9_21_mask.tif
1667,train/1_22.tif,22,1,train/1_22_mask.tif
1768,train/10_22.tif,22,10,train/10_22_mask.tif
5696,train/11_22.tif,22,11,train/11_22_mask.tif
100,train/12_22.tif,22,12,train/12_22_mask.tif
7633,train/13_22.tif,22,13,train/13_22_mask.tif
9,train/14_22.tif,22,14,train/14_22_mask.tif
8190,train/15_22.tif,22,15,train/15_22_mask.tif
1475,train/16_22.tif,22,16,train/16_22_mask.tif
2767,train/17_22.tif,22,17,train/17_22_mask.tif
6563,train/18_22.tif,22,18,train/18_22_mask.tif
6191,train/19_22.tif,22,19,train/19_22_mask.tif
7593,train/2_22.tif,22,2,train/2_22_mask.tif
9957,train/20_22.tif,22,20,train/20_22_mask.tif
6974,train/21_22.tif,22,21,train/21_22_mask.tif
4224,train/22_22.tif,22,22,train/22_22_mask.tif
3878,train/23_22.tif,22,23,train/23_22_mask.tif
2991,train/24_22.tif,22,24,train/24_22_mask.tif
2889,train/25_22.tif,22,25,train/25_22_mask.tif
5525,train/26_22.tif,22,26,train/26_22_mask.tif
9800,train/28_22.tif,22,28,train/28_22_mask.tif
3314,train/29_22.tif,22,29,train/29_22_mask.tif
1405,train/3_22.tif,22,3,train/3_22_mask.tif
5713,train/31_22.tif,22,31,train/31_22_mask.tif
5927,train/32_22.tif,22,32,train/32_22_mask.tif
7781,train/33_22.tif,22,33,train/33_22_mask.tif
6179,train/34_22.tif,22,34,train/34_22_mask.tif
10559,train/35_22.tif,22,35,train/35_22_mask.tif
11074,train/36_22.tif,22,36,train/36_22_mask.tif
5484,train/37_22.tif,22,37,train/37_22_mask.tif
7314,train/38_22.tif,22,38,train/38_22_mask.tif
9150,train/39_22.tif,22,39,train/39_22_mask.tif
4850,train/40_22.tif,22,40,train/40_22_mask.tif
8006,train/41_22.tif,22,41,train/41_22_mask.tif
10078,train/42_22.tif,22,42,train/42_22_mask.tif
3765,train/43_22.tif,22,43,train/43_22_mask.tif
8831,train/44_22.tif,22,44,train/44_22_mask.tif
1316,train/45_22.tif,22,45,train/45_22_mask.tif
5219,train/46_22.tif,22,46,train/46_22_mask.tif
5181,train/5_22.tif,22,5,train/5_22_mask.tif
3304,train/6_22.tif,22,6,train/6_22_mask.tif
3418,train/7_22.tif,22,7,train/7_22_mask.tif
7277,train/8_22.tif,22,8,train/8_22_mask.tif
4611,train/9_22.tif,22,9,train/9_22_mask.tif
6372,train/1_23.tif,23,1,train/1_23_mask.tif
4144,train/10_23.tif,23,10,train/10_23_mask.tif
1834,train/11_23.tif,23,11,train/11_23_mask.tif
4476,train/13_23.tif,23,13,train/13_23_mask.tif
10666,train/14_23.tif,23,14,train/14_23_mask.tif
6203,train/15_23.tif,23,15,train/15_23_mask.tif
8129,train/16_23.tif,23,16,train/16_23_mask.tif
7926,train/17_23.tif,23,17,train/17_23_mask.tif
10337,train/19_23.tif,23,19,train/19_23_mask.tif
3839,train/2_23.tif,23,2,train/2_23_mask.tif
9058,train/20_23.tif,23,20,train/20_23_mask.tif
7410,train/22_23.tif,23,22,train/22_23_mask.tif
9384,train/23_23.tif,23,23,train/23_23_mask.tif
10106,train/24_23.tif,23,24,train/24_23_mask.tif
4483,train/25_23.tif,23,25,train/25_23_mask.tif
7234,train/26_23.tif,23,26,train/26_23_mask.tif
9096,train/27_23.tif,23,27,train/27_23_mask.tif
1632,train/28_23.tif,23,28,train/28_23_mask.tif
7671,train/29_23.tif,23,29,train/29_23_mask.tif
6605,train/3_23.tif,23,3,train/3_23_mask.tif
10265,train/30_23.tif,23,30,train/30_23_mask.tif
3303,train/31_23.tif,23,31,train/31_23_mask.tif
9887,train/32_23.tif,23,32,train/32_23_mask.tif
8590,train/33_23.tif,23,33,train/33_23_mask.tif
5925,train/34_23.tif,23,34,train/34_23_mask.tif
1066,train/35_23.tif,23,35,train/35_23_mask.tif
4826,train/36_23.tif,23,36,train/36_23_mask.tif
5061,train/37_23.tif,23,37,train/37_23_mask.tif
11040,train/38_23.tif,23,38,train/38_23_mask.tif
2411,train/39_23.tif,23,39,train/39_23_mask.tif
10234,train/4_23.tif,23,4,train/4_23_mask.tif
56,train/40_23.tif,23,40,train/40_23_mask.tif
2071,train/41_23.tif,23,41,train/41_23_mask.tif
2472,train/42_23.tif,23,42,train/42_23_mask.tif
3810,train/43_23.tif,23,43,train/43_23_mask.tif
1709,train/44_23.tif,23,44,train/44_23_mask.tif
1915,train/45_23.tif,23,45,train/45_23_mask.tif
2568,train/46_23.tif,23,46,train/46_23_mask.tif
4549,train/47_23.tif,23,47,train/47_23_mask.tif
4441,train/5_23.tif,23,5,train/5_23_mask.tif
8333,train/6_23.tif,23,6,train/6_23_mask.tif
8895,train/7_23.tif,23,7,train/7_23_mask.tif
6293,train/8_23.tif,23,8,train/8_23_mask.tif
7999,train/9_23.tif,23,9,train/9_23_mask.tif
9410,train/1_24.tif,24,1,train/1_24_mask.tif
2139,train/10_24.tif,24,10,train/10_24_mask.tif
3748,train/11_24.tif,24,11,train/11_24_mask.tif
9703,train/12_24.tif,24,12,train/12_24_mask.tif
6798,train/13_24.tif,24,13,train/13_24_mask.tif
4293,train/14_24.tif,24,14,train/14_24_mask.tif
8325,train/15_24.tif,24,15,train/15_24_mask.tif
3636,train/16_24.tif,24,16,train/16_24_mask.tif
6817,train/17_24.tif,24,17,train/17_24_mask.tif
3789,train/18_24.tif,24,18,train/18_24_mask.tif
4676,train/19_24.tif,24,19,train/19_24_mask.tif
1863,train/2_24.tif,24,2,train/2_24_mask.tif
10241,train/20_24.tif,24,20,train/20_24_mask.tif
8796,train/21_24.tif,24,21,train/21_24_mask.tif
3888,train/22_24.tif,24,22,train/22_24_mask.tif
2956,train/23_24.tif,24,23,train/23_24_mask.tif
2729,train/25_24.tif,24,25,train/25_24_mask.tif
6703,train/26_24.tif,24,26,train/26_24_mask.tif
10675,train/28_24.tif,24,28,train/28_24_mask.tif
2003,train/29_24.tif,24,29,train/29_24_mask.tif
218,train/3_24.tif,24,3,train/3_24_mask.tif
4577,train/30_24.tif,24,30,train/30_24_mask.tif
3964,train/31_24.tif,24,31,train/31_24_mask.tif
2358,train/32_24.tif,24,32,train/32_24_mask.tif
1382,train/33_24.tif,24,33,train/33_24_mask.tif
5734,train/34_24.tif,24,34,train/34_24_mask.tif
8123,train/35_24.tif,24,35,train/35_24_mask.tif
88,train/36_24.tif,24,36,train/36_24_mask.tif
3478,train/37_24.tif,24,37,train/37_24_mask.tif
1985,train/38_24.tif,24,38,train/38_24_mask.tif
4796,train/39_24.tif,24,39,train/39_24_mask.tif
5253,train/4_24.tif,24,4,train/4_24_mask.tif
5343,train/40_24.tif,24,40,train/40_24_mask.tif
8563,train/41_24.tif,24,41,train/41_24_mask.tif
4665,train/42_24.tif,24,42,train/42_24_mask.tif
10163,train/43_24.tif,24,43,train/43_24_mask.tif
10314,train/44_24.tif,24,44,train/44_24_mask.tif
7656,train/45_24.tif,24,45,train/45_24_mask.tif
10940,train/46_24.tif,24,46,train/46_24_mask.tif
523,train/47_24.tif,24,47,train/47_24_mask.tif
1351,train/5_24.tif,24,5,train/5_24_mask.tif
9113,train/6_24.tif,24,6,train/6_24_mask.tif
491,train/7_24.tif,24,7,train/7_24_mask.tif
7673,train/8_24.tif,24,8,train/8_24_mask.tif
7720,train/9_24.tif,24,9,train/9_24_mask.tif
7248,train/1_25.tif,25,1,train/1_25_mask.tif
3517,train/10_25.tif,25,10,train/10_25_mask.tif
3130,train/12_25.tif,25,12,train/12_25_mask.tif
4990,train/13_25.tif,25,13,train/13_25_mask.tif
1773,train/14_25.tif,25,14,train/14_25_mask.tif
4376,train/15_25.tif,25,15,train/15_25_mask.tif
7194,train/16_25.tif,25,16,train/16_25_mask.tif
6720,train/17_25.tif,25,17,train/17_25_mask.tif
8976,train/18_25.tif,25,18,train/18_25_mask.tif
1136,train/19_25.tif,25,19,train/19_25_mask.tif
2271,train/2_25.tif,25,2,train/2_25_mask.tif
7100,train/20_25.tif,25,20,train/20_25_mask.tif
5032,train/21_25.tif,25,21,train/21_25_mask.tif
4721,train/22_25.tif,25,22,train/22_25_mask.tif
7813,train/23_25.tif,25,23,train/23_25_mask.tif
6988,train/24_25.tif,25,24,train/24_25_mask.tif
9359,train/25_25.tif,25,25,train/25_25_mask.tif
8217,train/26_25.tif,25,26,train/26_25_mask.tif
8002,train/27_25.tif,25,27,train/27_25_mask.tif
8,train/28_25.tif,25,28,train/28_25_mask.tif
10311,train/29_25.tif,25,29,train/29_25_mask.tif
4463,train/3_25.tif,25,3,train/3_25_mask.tif
11092,train/30_25.tif,25,30,train/30_25_mask.tif
10225,train/31_25.tif,25,31,train/31_25_mask.tif
10367,train/32_25.tif,25,32,train/32_25_mask.tif
3835,train/33_25.tif,25,33,train/33_25_mask.tif
6969,train/34_25.tif,25,34,train/34_25_mask.tif
2835,train/35_25.tif,25,35,train/35_25_mask.tif
9026,train/36_25.tif,25,36,train/36_25_mask.tif
8539,train/37_25.tif,25,37,train/37_25_mask.tif
1755,train/38_25.tif,25,38,train/38_25_mask.tif
5239,train/39_25.tif,25,39,train/39_25_mask.tif
11086,train/4_25.tif,25,4,train/4_25_mask.tif
3381,train/40_25.tif,25,40,train/40_25_mask.tif
9228,train/41_25.tif,25,41,train/41_25_mask.tif
6474,train/42_25.tif,25,42,train/42_25_mask.tif
5332,train/43_25.tif,25,43,train/43_25_mask.tif
712,train/44_25.tif,25,44,train/44_25_mask.tif
6620,train/45_25.tif,25,45,train/45_25_mask.tif
7804,train/46_25.tif,25,46,train/46_25_mask.tif
1672,train/47_25.tif,25,47,train/47_25_mask.tif
7163,train/5_25.tif,25,5,train/5_25_mask.tif
10597,train/6_25.tif,25,6,train/6_25_mask.tif
11250,train/7_25.tif,25,7,train/7_25_mask.tif
5568,train/8_25.tif,25,8,train/8_25_mask.tif
9760,train/9_25.tif,25,9,train/9_25_mask.tif
822,train/1_26.tif,26,1,train/1_26_mask.tif
4380,train/10_26.tif,26,10,train/10_26_mask.tif
8193,train/11_26.tif,26,11,train/11_26_mask.tif
974,train/12_26.tif,26,12,train/12_26_mask.tif
6462,train/13_26.tif,26,13,train/13_26_mask.tif
2473,train/14_26.tif,26,14,train/14_26_mask.tif
3949,train/15_26.tif,26,15,train/15_26_mask.tif
1043,train/16_26.tif,26,16,train/16_26_mask.tif
1926,train/17_26.tif,26,17,train/17_26_mask.tif
10981,train/18_26.tif,26,18,train/18_26_mask.tif
4161,train/19_26.tif,26,19,train/19_26_mask.tif
9367,train/2_26.tif,26,2,train/2_26_mask.tif
7390,train/20_26.tif,26,20,train/20_26_mask.tif
278,train/21_26.tif,26,21,train/21_26_mask.tif
3276,train/22_26.tif,26,22,train/22_26_mask.tif
6968,train/23_26.tif,26,23,train/23_26_mask.tif
1057,train/24_26.tif,26,24,train/24_26_mask.tif
10091,train/25_26.tif,26,25,train/25_26_mask.tif
9814,train/26_26.tif,26,26,train/26_26_mask.tif
896,train/27_26.tif,26,27,train/27_26_mask.tif
4945,train/28_26.tif,26,28,train/28_26_mask.tif
3874,train/29_26.tif,26,29,train/29_26_mask.tif
3937,train/3_26.tif,26,3,train/3_26_mask.tif
11199,train/30_26.tif,26,30,train/30_26_mask.tif
6980,train/31_26.tif,26,31,train/31_26_mask.tif
7569,train/32_26.tif,26,32,train/32_26_mask.tif
8101,train/33_26.tif,26,33,train/33_26_mask.tif
10565,train/34_26.tif,26,34,train/34_26_mask.tif
6451,train/35_26.tif,26,35,train/35_26_mask.tif
10601,train/36_26.tif,26,36,train/36_26_mask.tif
5456,train/37_26.tif,26,37,train/37_26_mask.tif
4746,train/38_26.tif,26,38,train/38_26_mask.tif
2007,train/39_26.tif,26,39,train/39_26_mask.tif
6880,train/4_26.tif,26,4,train/4_26_mask.tif
6358,train/40_26.tif,26,40,train/40_26_mask.tif
4699,train/41_26.tif,26,41,train/41_26_mask.tif
11210,train/42_26.tif,26,42,train/42_26_mask.tif
10211,train/44_26.tif,26,44,train/44_26_mask.tif
7835,train/45_26.tif,26,45,train/45_26_mask.tif
10488,train/46_26.tif,26,46,train/46_26_mask.tif
3961,train/47_26.tif,26,47,train/47_26_mask.tif
7755,train/5_26.tif,26,5,train/5_26_mask.tif
7204,train/6_26.tif,26,6,train/6_26_mask.tif
3933,train/7_26.tif,26,7,train/7_26_mask.tif
2620,train/8_26.tif,26,8,train/8_26_mask.tif
8942,train/9_26.tif,26,9,train/9_26_mask.tif
4518,train/1_27.tif,27,1,train/1_27_mask.tif
10330,train/10_27.tif,27,10,train/10_27_mask.tif
2104,train/11_27.tif,27,11,train/11_27_mask.tif
7538,train/12_27.tif,27,12,train/12_27_mask.tif
6446,train/13_27.tif,27,13,train/13_27_mask.tif
6972,train/14_27.tif,27,14,train/14_27_mask.tif
5434,train/15_27.tif,27,15,train/15_27_mask.tif
9346,train/16_27.tif,27,16,train/16_27_mask.tif
10113,train/17_27.tif,27,17,train/17_27_mask.tif
1761,train/18_27.tif,27,18,train/18_27_mask.tif
10941,train/19_27.tif,27,19,train/19_27_mask.tif
10986,train/2_27.tif,27,2,train/2_27_mask.tif
1234,train/20_27.tif,27,20,train/20_27_mask.tif
2613,train/21_27.tif,27,21,train/21_27_mask.tif
10872,train/22_27.tif,27,22,train/22_27_mask.tif
10634,train/23_27.tif,27,23,train/23_27_mask.tif
1398,train/24_27.tif,27,24,train/24_27_mask.tif
987,train/25_27.tif,27,25,train/25_27_mask.tif
10830,train/26_27.tif,27,26,train/26_27_mask.tif
10433,train/27_27.tif,27,27,train/27_27_mask.tif
9583,train/28_27.tif,27,28,train/28_27_mask.tif
3037,train/29_27.tif,27,29,train/29_27_mask.tif
7649,train/3_27.tif,27,3,train/3_27_mask.tif
8362,train/30_27.tif,27,30,train/30_27_mask.tif
1918,train/31_27.tif,27,31,train/31_27_mask.tif
318,train/32_27.tif,27,32,train/32_27_mask.tif
9689,train/33_27.tif,27,33,train/33_27_mask.tif
7669,train/34_27.tif,27,34,train/34_27_mask.tif
10818,train/35_27.tif,27,35,train/35_27_mask.tif
7308,train/36_27.tif,27,36,train/36_27_mask.tif
2451,train/37_27.tif,27,37,train/37_27_mask.tif
3488,train/38_27.tif,27,38,train/38_27_mask.tif
1701,train/39_27.tif,27,39,train/39_27_mask.tif
4752,train/4_27.tif,27,4,train/4_27_mask.tif
9777,train/40_27.tif,27,40,train/40_27_mask.tif
8708,train/41_27.tif,27,41,train/41_27_mask.tif
4103,train/42_27.tif,27,42,train/42_27_mask.tif
10686,train/43_27.tif,27,43,train/43_27_mask.tif
4482,train/44_27.tif,27,44,train/44_27_mask.tif
10300,train/45_27.tif,27,45,train/45_27_mask.tif
7938,train/46_27.tif,27,46,train/46_27_mask.tif
10901,train/47_27.tif,27,47,train/47_27_mask.tif
7682,train/5_27.tif,27,5,train/5_27_mask.tif
683,train/6_27.tif,27,6,train/6_27_mask.tif
1836,train/7_27.tif,27,7,train/7_27_mask.tif
8142,train/8_27.tif,27,8,train/8_27_mask.tif
4426,train/9_27.tif,27,9,train/9_27_mask.tif
5059,train/1_28.tif,28,1,train/1_28_mask.tif
6240,train/10_28.tif,28,10,train/10_28_mask.tif
9445,train/11_28.tif,28,11,train/11_28_mask.tif
4294,train/12_28.tif,28,12,train/12_28_mask.tif
7549,train/13_28.tif,28,13,train/13_28_mask.tif
7445,train/14_28.tif,28,14,train/14_28_mask.tif
1253,train/15_28.tif,28,15,train/15_28_mask.tif
8318,train/16_28.tif,28,16,train/16_28_mask.tif
10353,train/17_28.tif,28,17,train/17_28_mask.tif
998,train/18_28.tif,28,18,train/18_28_mask.tif
9275,train/19_28.tif,28,19,train/19_28_mask.tif
3317,train/2_28.tif,28,2,train/2_28_mask.tif
8099,train/20_28.tif,28,20,train/20_28_mask.tif
9898,train/21_28.tif,28,21,train/21_28_mask.tif
1837,train/22_28.tif,28,22,train/22_28_mask.tif
7740,train/23_28.tif,28,23,train/23_28_mask.tif
10151,train/24_28.tif,28,24,train/24_28_mask.tif
1016,train/25_28.tif,28,25,train/25_28_mask.tif
3167,train/26_28.tif,28,26,train/26_28_mask.tif
9754,train/27_28.tif,28,27,train/27_28_mask.tif
2687,train/28_28.tif,28,28,train/28_28_mask.tif
8668,train/29_28.tif,28,29,train/29_28_mask.tif
9812,train/3_28.tif,28,3,train/3_28_mask.tif
9661,train/30_28.tif,28,30,train/30_28_mask.tif
988,train/32_28.tif,28,32,train/32_28_mask.tif
1852,train/33_28.tif,28,33,train/33_28_mask.tif
10024,train/34_28.tif,28,34,train/34_28_mask.tif
8401,train/35_28.tif,28,35,train/35_28_mask.tif
9903,train/36_28.tif,28,36,train/36_28_mask.tif
4222,train/37_28.tif,28,37,train/37_28_mask.tif
7109,train/38_28.tif,28,38,train/38_28_mask.tif
9091,train/39_28.tif,28,39,train/39_28_mask.tif
1245,train/4_28.tif,28,4,train/4_28_mask.tif
4808,train/40_28.tif,28,40,train/40_28_mask.tif
1805,train/41_28.tif,28,41,train/41_28_mask.tif
7269,train/42_28.tif,28,42,train/42_28_mask.tif
1053,train/43_28.tif,28,43,train/43_28_mask.tif
3132,train/44_28.tif,28,44,train/44_28_mask.tif
8050,train/45_28.tif,28,45,train/45_28_mask.tif
3550,train/46_28.tif,28,46,train/46_28_mask.tif
9625,train/47_28.tif,28,47,train/47_28_mask.tif
862,train/5_28.tif,28,5,train/5_28_mask.tif
3458,train/6_28.tif,28,6,train/6_28_mask.tif
1758,train/7_28.tif,28,7,train/7_28_mask.tif
2138,train/8_28.tif,28,8,train/8_28_mask.tif
7295,train/9_28.tif,28,9,train/9_28_mask.tif
7016,train/1_29.tif,29,1,train/1_29_mask.tif
2156,train/10_29.tif,29,10,train/10_29_mask.tif
8155,train/11_29.tif,29,11,train/11_29_mask.tif
10976,train/12_29.tif,29,12,train/12_29_mask.tif
3784,train/13_29.tif,29,13,train/13_29_mask.tif
2243,train/14_29.tif,29,14,train/14_29_mask.tif
2056,train/15_29.tif,29,15,train/15_29_mask.tif
1803,train/16_29.tif,29,16,train/16_29_mask.tif
9128,train/17_29.tif,29,17,train/17_29_mask.tif
7613,train/18_29.tif,29,18,train/18_29_mask.tif
3995,train/19_29.tif,29,19,train/19_29_mask.tif
2348,train/2_29.tif,29,2,train/2_29_mask.tif
2335,train/20_29.tif,29,20,train/20_29_mask.tif
8897,train/21_29.tif,29,21,train/21_29_mask.tif
319,train/22_29.tif,29,22,train/22_29_mask.tif
8817,train/23_29.tif,29,23,train/23_29_mask.tif
4856,train/24_29.tif,29,24,train/24_29_mask.tif
10376,train/25_29.tif,29,25,train/25_29_mask.tif
6596,train/26_29.tif,29,26,train/26_29_mask.tif
3,train/27_29.tif,29,27,train/27_29_mask.tif
6852,train/28_29.tif,29,28,train/28_29_mask.tif
10044,train/29_29.tif,29,29,train/29_29_mask.tif
5883,train/3_29.tif,29,3,train/3_29_mask.tif
7299,train/30_29.tif,29,30,train/30_29_mask.tif
7971,train/31_29.tif,29,31,train/31_29_mask.tif
1787,train/32_29.tif,29,32,train/32_29_mask.tif
8478,train/33_29.tif,29,33,train/33_29_mask.tif
6881,train/34_29.tif,29,34,train/34_29_mask.tif
4267,train/35_29.tif,29,35,train/35_29_mask.tif
7589,train/36_29.tif,29,36,train/36_29_mask.tif
2470,train/37_29.tif,29,37,train/37_29_mask.tif
4451,train/38_29.tif,29,38,train/38_29_mask.tif
6688,train/39_29.tif,29,39,train/39_29_mask.tif
1788,train/4_29.tif,29,4,train/4_29_mask.tif
3617,train/40_29.tif,29,40,train/40_29_mask.tif
4994,train/41_29.tif,29,41,train/41_29_mask.tif
7172,train/42_29.tif,29,42,train/42_29_mask.tif
6101,train/43_29.tif,29,43,train/43_29_mask.tif
6519,train/44_29.tif,29,44,train/44_29_mask.tif
7419,train/45_29.tif,29,45,train/45_29_mask.tif
10757,train/46_29.tif,29,46,train/46_29_mask.tif
7724,train/47_29.tif,29,47,train/47_29_mask.tif
5288,train/5_29.tif,29,5,train/5_29_mask.tif
10425,train/6_29.tif,29,6,train/6_29_mask.tif
3552,train/7_29.tif,29,7,train/7_29_mask.tif
6142,train/8_29.tif,29,8,train/8_29_mask.tif
452,train/9_29.tif,29,9,train/9_29_mask.tif
6210,train/1_3.tif,3,1,train/1_3_mask.tif
3272,train/10_3.tif,3,10,train/10_3_mask.tif
6377,train/11_3.tif,3,11,train/11_3_mask.tif
2268,train/12_3.tif,3,12,train/12_3_mask.tif
5808,train/13_3.tif,3,13,train/13_3_mask.tif
1465,train/14_3.tif,3,14,train/14_3_mask.tif
8607,train/15_3.tif,3,15,train/15_3_mask.tif
3464,train/16_3.tif,3,16,train/16_3_mask.tif
6877,train/17_3.tif,3,17,train/17_3_mask.tif
9900,train/18_3.tif,3,18,train/18_3_mask.tif
1323,train/19_3.tif,3,19,train/19_3_mask.tif
578,train/2_3.tif,3,2,train/2_3_mask.tif
2369,train/20_3.tif,3,20,train/20_3_mask.tif
6853,train/21_3.tif,3,21,train/21_3_mask.tif
872,train/22_3.tif,3,22,train/22_3_mask.tif
8102,train/23_3.tif,3,23,train/23_3_mask.tif
10421,train/24_3.tif,3,24,train/24_3_mask.tif
2777,train/25_3.tif,3,25,train/25_3_mask.tif
6958,train/27_3.tif,3,27,train/27_3_mask.tif
3205,train/28_3.tif,3,28,train/28_3_mask.tif
6009,train/29_3.tif,3,29,train/29_3_mask.tif
3724,train/3_3.tif,3,3,train/3_3_mask.tif
3496,train/30_3.tif,3,30,train/30_3_mask.tif
4253,train/31_3.tif,3,31,train/31_3_mask.tif
9006,train/32_3.tif,3,32,train/32_3_mask.tif
10418,train/33_3.tif,3,33,train/33_3_mask.tif
7937,train/34_3.tif,3,34,train/34_3_mask.tif
10977,train/35_3.tif,3,35,train/35_3_mask.tif
10695,train/36_3.tif,3,36,train/36_3_mask.tif
9134,train/37_3.tif,3,37,train/37_3_mask.tif
9139,train/38_3.tif,3,38,train/38_3_mask.tif
10445,train/39_3.tif,3,39,train/39_3_mask.tif
4046,train/4_3.tif,3,4,train/4_3_mask.tif
4965,train/40_3.tif,3,40,train/40_3_mask.tif
2539,train/41_3.tif,3,41,train/41_3_mask.tif
4368,train/42_3.tif,3,42,train/42_3_mask.tif
6333,train/43_3.tif,3,43,train/43_3_mask.tif
5028,train/44_3.tif,3,44,train/44_3_mask.tif
7915,train/45_3.tif,3,45,train/45_3_mask.tif
9619,train/46_3.tif,3,46,train/46_3_mask.tif
3060,train/47_3.tif,3,47,train/47_3_mask.tif
10975,train/5_3.tif,3,5,train/5_3_mask.tif
653,train/6_3.tif,3,6,train/6_3_mask.tif
10393,train/7_3.tif,3,7,train/7_3_mask.tif
3894,train/8_3.tif,3,8,train/8_3_mask.tif
4461,train/9_3.tif,3,9,train/9_3_mask.tif
4508,train/1_30.tif,30,1,train/1_30_mask.tif
3361,train/10_30.tif,30,10,train/10_30_mask.tif
8676,train/11_30.tif,30,11,train/11_30_mask.tif
7041,train/12_30.tif,30,12,train/12_30_mask.tif
7548,train/13_30.tif,30,13,train/13_30_mask.tif
4631,train/14_30.tif,30,14,train/14_30_mask.tif
10668,train/15_30.tif,30,15,train/15_30_mask.tif
9964,train/16_30.tif,30,16,train/16_30_mask.tif
7444,train/17_30.tif,30,17,train/17_30_mask.tif
8812,train/18_30.tif,30,18,train/18_30_mask.tif
6616,train/19_30.tif,30,19,train/19_30_mask.tif
7266,train/2_30.tif,30,2,train/2_30_mask.tif
4640,train/20_30.tif,30,20,train/20_30_mask.tif
4497,train/21_30.tif,30,21,train/21_30_mask.tif
2170,train/22_30.tif,30,22,train/22_30_mask.tif
399,train/23_30.tif,30,23,train/23_30_mask.tif
10039,train/24_30.tif,30,24,train/24_30_mask.tif
1019,train/25_30.tif,30,25,train/25_30_mask.tif
7055,train/26_30.tif,30,26,train/26_30_mask.tif
9672,train/27_30.tif,30,27,train/27_30_mask.tif
9999,train/28_30.tif,30,28,train/28_30_mask.tif
1550,train/29_30.tif,30,29,train/29_30_mask.tif
8567,train/3_30.tif,30,3,train/3_30_mask.tif
8494,train/30_30.tif,30,30,train/30_30_mask.tif
7022,train/31_30.tif,30,31,train/31_30_mask.tif
4511,train/32_30.tif,30,32,train/32_30_mask.tif
2063,train/33_30.tif,30,33,train/33_30_mask.tif
6303,train/34_30.tif,30,34,train/34_30_mask.tif
6744,train/35_30.tif,30,35,train/35_30_mask.tif
2050,train/36_30.tif,30,36,train/36_30_mask.tif
2375,train/37_30.tif,30,37,train/37_30_mask.tif
